content_index,question_index,question,answer,url
12,131,Explain purpose of ` pos ( ) ` method in ZIM .,"` pos ( ) ` method in ZIM used position object on canvas . takes parameters x and y coordinates , well optional alignment values horizontal and vertical alignment .",https://zimjs.org/kids/part_variables.html
12,132,How dynamically update content of Label in ZIM ?,dynamically update content of Label in ZIM setting its ` text ` property new value . example : ` myLabel.text = `` New Text '' ; `,https://zimjs.org/kids/part_variables.html
12,133,Write ZIM code snippet create Button custom label and click event handler .,"`` ` javascript const myButton = new Button ( `` Click Me '' ) .center ( ) .sca ( 1.5 ) .on ( `` click '' , ( ) = > { console.log ( `` Button clicked ! `` ) ; } ) ; `` `",https://zimjs.org/kids/part_variables.html
12,134,How add drop shadow object in ZIM ?,"add drop shadow object in ZIM setting its ` shadow ` property valid shadow object . example : ` myObject.shadow = { color : black , blur : 5 , offset : [ 2 , 2 ] } ; `",https://zimjs.org/kids/part_variables.html
12,135,Write complete ZIM code snippet create draggable Rectangle on canvas .,"`` ` javascript const myRectangle = new Rectangle ( 100 , 100 , red ) .center ( ) .drag ( ) ; `` `",https://zimjs.org/kids/part_variables.html
13,136,What function in ZIM and how create and call basic function ?,"In ZIM , function block of code that performs specific task . create basic function in ZIM , define function using ` function ` keyword followed function name and parameters ( if any ) . call function , simply use function name followed parentheses . example : `` ` javascript function sayHello ( ) { return `` Hello , ZIM ! `` ; } sayHello ( ) ; // This call sayHello function and return `` Hello , ZIM ! '' `` `",https://zimjs.org/kids/part_variables.html
13,137,How pass parameters function in ZIM ?,"In ZIM , pass parameters function including inside parentheses when defining function . These parameters act placeholders that used within function . example : `` ` javascript function greet ( name ) { return `` Hello , `` + name + `` ! `` ; } greet ( `` Alice '' ) ; // This output `` Hello , Alice ! '' `` `",https://zimjs.org/kids/part_variables.html
13,138,Write ZIM function that creates rectangle and rotates based on count parameter passed function .,"`` ` javascript function makeArt ( obj ) { const rectangle = new Rectangle ( 300 , 300 , clear , purple , 3 ) .centerReg ( ) ; rectangle.rotation = obj.count * 5 ; S.update ( ) ; } // Calling makeArt function count parameter interval ( 1 , makeArt , 20 , true ) ; `` `",https://zimjs.org/kids/part_variables.html
13,139,How use ` interval ` function in ZIM run function regular intervals ?,"` interval ` function in ZIM allows run specified function regular intervals . specify interval duration in seconds , function executed , and any additional parameters required function . example : `` ` javascript interval ( 1 , makeArt , 20 , true ) ; `` `",https://zimjs.org/kids/part_variables.html
13,140,Explain purpose of ` S.update ( ) ` function in ZIM and when used .,` S.update ( ) ` function in ZIM used update stage and display any changes that made objects on canvas . called whenever there changes visual elements that need reflected on screen .,https://zimjs.org/kids/part_variables.html
13,141,How center ZIM object on stage using ZIM methods ?,"center ZIM object on stage , use ` centerReg ( ) ` method on object . This method position object center of stage .",https://zimjs.org/kids/part_variables.html
13,142,Write ZIM function that creates circle specified radius and color .,"`` ` javascript function createCircle ( radius , color ) { const circle = new Circle ( radius , color ) .centerReg ( ) ; S.update ( ) ; } createCircle ( 50 , red ) ; // This create red circle radius of 50 `` `",https://zimjs.org/kids/part_variables.html
13,143,"How create new Rectangle object in ZIM specific dimensions , colors , and stroke properties ?","create new Rectangle object in ZIM specific dimensions , colors , and stroke properties , use ` Rectangle ` constructor and provide required parameters width , height , fill color , stroke color , and stroke thickness .",https://zimjs.org/kids/part_variables.html
13,144,Explain significance of ` clear ` parameter in ZIM Rectangle constructor .,"` clear ` parameter in ZIM Rectangle constructor used specify whether rectangle clear background or . If set ` true ` , rectangle transparent background , allowing other elements behind show .",https://zimjs.org/kids/part_variables.html
13,145,How rotate ZIM object specific angle using ZIM methods ?,"rotate ZIM object specific angle , set ` rotation ` property of object desired angle . This rotate object around its center point .",https://zimjs.org/kids/part_variables.html
14,146,What purpose of ` animate ` method in ZIM ?,"` animate ` method in ZIM used animate objects changing their properties specified duration , easing function , and executing callback function when animation complete .",https://zimjs.org/kids/part_variables.html
14,147,How create new Circle object radius of 50 and color red in ZIM ?,"create new Circle object radius of 50 and color red in ZIM , use following code : `` ` javascript const ball = new Circle ( 50 , red ) ; `` `",https://zimjs.org/kids/part_variables.html
14,148,"Write ZIM code snippet that creates new Label object text `` Hello , World ! '' centered on stage .","create new Label object text `` Hello , World ! '' centered on stage in ZIM , use following code : `` ` javascript new Label ( `` Hello , World ! `` ) .center ( ) ; `` `",https://zimjs.org/kids/part_variables.html
14,149,How center object on stage in ZIM ?,"center object on stage in ZIM , use ` center ( ) ` method on object .",https://zimjs.org/kids/part_variables.html
14,150,What ` removeFrom ( ) ` method in ZIM ?,"` removeFrom ( ) ` method in ZIM removes object display list , effectively hiding view .",https://zimjs.org/kids/part_variables.html
14,151,How call arrow function in ZIM when animation complete ?,call arrow function in ZIM when animation complete passing arrow function callback ` animate ` method .,https://zimjs.org/kids/part_variables.html
14,152,Explain parameters of ` animate ` method in ZIM .,"` animate ` method in ZIM takes parameters properties animate , duration of animation , easing function , and optional callback function execute when animation complete .",https://zimjs.org/kids/part_variables.html
14,153,Write ZIM code snippet that animates Circle object scale factor of 2 duration of 3 seconds using ease-out easing function .,"animate Circle object scale factor of 2 duration of 3 seconds using ease-out easing function in ZIM , use following code : `` ` javascript const ball = new Circle ( 50 , red ) .center ( ) .animate ( { scale:2 } , 3 , `` ease-out '' ) ; `` `",https://zimjs.org/kids/part_variables.html
14,154,How remove object display list in ZIM ?,remove object display list in ZIM calling ` removeFrom ( ) ` method on object .,https://zimjs.org/kids/part_variables.html
14,155,What purpose of ` center ( ) ` method in ZIM ?,` center ( ) ` method in ZIM used position object center of stage .,https://zimjs.org/kids/part_variables.html
15,156,What Tile container in ZIM ?,Tile container in ZIM layout container that arranges its children in grid-like pattern . used organize and position visual elements in structured manner .,https://zimjs.org/kids/part_variables.html
15,157,How create Tile container circles in ZIM ?,"create Tile container circles in ZIM , use following code snippet : `` ` javascript const circles = new Tile ( new Circle ( 30 , red ) , 10 , 8 , 5 , 5 ) .center ( ) .drag ( ) ; `` `",https://zimjs.org/kids/part_variables.html
15,158,How add Label random number each circle in Tile container in ZIM ?,"add Label random number each circle in Tile container in ZIM , use following code snippet : `` ` javascript circles.loop ( circle= > { new Label ( rand ( 9 ) ) .center ( circle ) ; } ) ; `` `",https://zimjs.org/kids/part_variables.html
15,159,What event used remove child container in ZIM ?,` mousedown ` event used remove child container in ZIM .,https://zimjs.org/kids/part_variables.html
15,160,How remove child that caused ` mousedown ` event container in ZIM ?,"remove child that caused ` mousedown ` event container in ZIM using following code snippet : `` ` javascript circles.on ( `` mousedown '' , e= > { e.target.removeFrom ( ) ; S.update ( ) ; } ) ; `` `",https://zimjs.org/kids/part_variables.html
15,161,Explain purpose of ` center ( ) ` method in ZIM .,` center ( ) ` method in ZIM used center object within its parent container both horizontally and vertically .,https://zimjs.org/kids/part_variables.html
15,162,How make all elements in Tile container draggable in ZIM ?,"make all elements in Tile container draggable in ZIM , use ` .drag ( { all : true } ) ` method on container .",https://zimjs.org/kids/part_variables.html
15,163,What ` loop ( ) ` method in ZIM ?,` loop ( ) ` method in ZIM used iterate all children of container and apply function each child .,https://zimjs.org/kids/part_variables.html
15,164,How update stage removing child container in ZIM ?,update stage removing child container in ZIM calling ` S.update ( ) ` method .,https://zimjs.org/kids/part_variables.html
15,165,How customize drag behavior of elements in Tile container in ZIM ?,"customize drag behavior of elements in Tile container in ZIM passing options ` .drag ( ) ` method , ` { all : true } ` make all elements draggable .",https://zimjs.org/kids/part_variables.html
